PREC,TEMP,WIND_SPEED,RH,DMG
0.0,295.04999999999995,0.8,95.0,0
0.0,271.65,0.8,92.7,0
0.0,295.04999999999995,3.3,72.2,0
0.0,291.45,0.1,77.2,0
0.0,274.15,0.1,84.7,0
0.0,271.45,3.1,66.6,0
0.0,270.65,0.9,81.5,0
0.0,281.04999999999995,0.3,51.5,0
0.0,275.15,2.1,84.4,0
0.0,290.84999999999997,3.5,97.9,0
0.0,287.75,3.7,63.9,0
0.0,299.45,1.2,57.4,0
0.0,279.84999999999997,4.0,61.3,0
0.0,271.84999999999997,3.3,63.6,0
0.0,289.25,4.4,99.9,0
0.0,279.34999999999997,2.5,52.8,0
2.0,292.25,0.5,99.9,0
0.0,288.15,1.3,94.5,0
0.0,291.95,0.9,82.4,0
14.0,292.54999999999995,3.5,94.0,0
0.0,274.54999999999995,5.7,58.4,0
0.0,293.54999999999995,1.4,70.5,0
0.0,278.65,3.3,68.4,0
0.0,286.45,0.7,94.3,0
0.0,268.95,6.5,41.7,0
9.6,276.65,0.8,96.0,0
0.0,288.45,7.0,85.6,0
0.0,271.54999999999995,0.1,97.3,0
1.0,297.84999999999997,1.0,96.9,0
0.0,303.95,2.1,33.8,0
0.0,298.65,3.6,61.5,0
0.0,279.15,2.3,61.3,0
0.0,277.04999999999995,1.0,45.6,0
0.0,271.45,1.1,71.7,0
0.0,275.75,0.8,93.8,0
0.0,262.65,0.4,63.5,0
0.0,285.95,1.2,99.9,0
0.0,277.15,3.1,31.1,0
0.0,287.75,1.9,40.4,0
0.0,296.04999999999995,2.8,57.1,0
0.0,292.65,1.5,77.9,0
3.0,281.84999999999997,4.0,97.9,0
0.0,301.84999999999997,1.0,75.4,0
0.0,293.75,0.1,84.3,0
0.0,303.65,2.7,60.9,0
0.0,271.65,0.6,77.3,0
0.0,266.75,0.3,96.5,0
0.0,293.84999999999997,4.1,65.9,0
0.0,296.45,4.0,96.3,0
0.0,301.15,1.7,42.2,0
0.0,295.04999999999995,1.7,76.1,0
0.0,279.34999999999997,1.5,71.6,0
0.0,297.15,2.3,89.9,0
2.5,283.15,1.8,87.0,0
0.0,279.84999999999997,2.7,73.0,0
0.0,283.15,3.2,38.6,0
0.1,278.84999999999997,2.4,85.0,0
0.0,259.84999999999997,6.8,34.4,0
0.0,280.75,6.7,63.0,0
0.0,296.25,2.4,92.1,0
0.0,285.95,3.2,95.8,0
0.0,276.65,1.1,84.8,0
0.0,291.84999999999997,2.5,85.0,0
0.0,279.95,3.8,65.2,0
0.0,290.34999999999997,4.8,72.9,0
0.0,299.95,0.6,71.8,0
0.0,302.95,1.8,64.5,0
0.0,277.25,9.1,58.3,0
0.0,278.54999999999995,1.3,98.1,0
0.0,302.45,1.0,64.6,0
0.0,267.25,0.1,83.1,0
0.0,287.15,0.9,74.9,0
0.0,270.34999999999997,1.4,82.0,0
0.0,292.04999999999995,0.9,92.1,0
0.0,288.65,0.7,92.6,0
0.0,278.34999999999997,1.2,96.5,0
0.0,271.34999999999997,0.5,71.5,0
0.0,286.34999999999997,4.5,48.5,0
0.0,284.15,4.0,63.3,0
0.2,278.45,1.2,87.0,0
0.0,271.65,4.5,35.7,0
0.0,298.25,3.4,31.0,0
0.0,287.25,0.1,99.9,0
0.0,279.95,1.7,4.1,0
0.0,274.45,2.3,23.9,0
0.0,280.95,7.5,58.6,0
0.0,297.34999999999997,0.3,98.5,0
0.0,270.75,2.1,95.3,0
0.0,300.65,5.7,74.2,0
0.0,278.65,1.6,57.7,0
0.0,294.25,0.5,99.9,0
0.0,278.84999999999997,1.1,52.9,0
0.0,274.84999999999997,0.2,55.8,0
0.0,279.75,1.7,46.0,0
0.0,287.45,0.4,81.3,0
0.0,283.34999999999997,1.9,38.9,0
0.0,282.84999999999997,2.8,61.4,0
0.0,299.65,1.3,83.3,0
0.0,271.95,2.7,45.0,0
0.0,257.25,5.0,52.4,0
0.0,272.84999999999997,0.2,99.9,0
0.0,286.75,1.1,97.9,0
0.0,261.34999999999997,0.2,82.5,0
1.5,289.34999999999997,0.8,94.1,0
0.0,285.54999999999995,0.7,84.8,0
0.0,296.84999999999997,4.5,99.3,0
0.0,282.04999999999995,2.3,69.7,0
0.3,269.95,6.0,72.0,0
0.0,292.45,0.1,90.1,0
0.0,273.34999999999997,5.9,26.2,0
0.0,286.54999999999995,1.0,47.0,0
0.0,300.15,0.4,85.2,0
0.0,288.04999999999995,5.0,60.9,0
0.0,273.15,0.2,88.1,0
0.0,283.95,2.5,56.1,0
0.0,277.95,1.8,51.4,0
0.0,282.45,1.4,99.9,0
1.0,289.34999999999997,0.4,94.9,0
0.0,287.25,4.4,70.2,0
0.0,298.04999999999995,3.7,39.1,0
0.0,274.95,2.0,22.1,0
0.0,288.95,1.5,94.3,0
0.0,278.54999999999995,0.9,69.1,0
0.0,269.34999999999997,2.3,98.9,0
0.0,298.75,1.2,90.8,0
0.0,279.45,7.4,50.0,0
0.0,286.75,2.4,32.9,0
0.0,274.15,5.5,56.3,0
0.0,266.04999999999995,8.3,68.7,0
0.0,298.84999999999997,1.3,94.1,0
0.0,283.75,3.7,54.5,0
0.0,272.34999999999997,0.2,77.8,0
0.0,281.15,0.4,57.8,0
0.0,293.04999999999995,1.8,67.5,0
0.0,282.84999999999997,4.2,83.3,0
0.0,277.84999999999997,4.4,62.2,0
0.0,272.34999999999997,0.9,94.9,0
0.0,277.34999999999997,1.5,30.4,0
0.0,289.04999999999995,6.1,94.0,0
0.0,282.75,1.7,46.6,0
0.0,274.84999999999997,0.2,56.2,0
1.0,282.04999999999995,3.6,96.9,0
1.5,290.54999999999995,0.2,99.9,0
0.0,301.15,5.0,84.6,0
0.0,299.04999999999995,0.9,99.3,0
0.0,298.75,1.9,35.6,0
0.0,294.04999999999995,1.2,51.9,0
0.0,299.04999999999995,1.0,39.1,0
0.0,300.54999999999995,1.9,78.7,0
0.0,276.65,3.3,77.0,0
0.0,283.45,3.0,55.6,0
0.0,268.54999999999995,0.6,77.9,0
0.0,295.34999999999997,2.5,92.6,0
0.0,287.04999999999995,3.0,68.7,0
0.0,298.15,2.9,79.9,0
0.0,289.15,12.1,92.0,0
0.0,302.84999999999997,2.5,61.5,0
0.0,298.54999999999995,1.3,39.7,0
0.0,298.45,0.1,87.9,0
0.0,299.54999999999995,1.6,69.1,0
0.0,295.15,0.3,95.2,0
0.0,272.65,1.4,82.8,0
0.0,277.45,4.0,75.4,0
0.0,286.45,0.9,93.4,0
0.0,281.84999999999997,0.2,95.9,0
0.0,274.75,1.6,14.5,0
0.0,293.95,0.4,81.9,0
0.0,269.65,0.2,89.4,0
0.0,276.54999999999995,3.9,62.6,0
0.0,293.95,2.7,99.9,0
0.0,298.15,0.9,79.3,0
0.5,298.75,2.6,94.5,0
0.0,273.34999999999997,2.3,74.9,0
0.0,274.65,0.6,85.2,0
0.0,282.95,0.2,80.0,0
0.0,304.65,3.0,61.0,0
0.0,260.75,0.3,76.1,0
0.0,279.45,0.7,67.0,0
0.0,260.34999999999997,0.7,79.2,0
0.0,299.65,1.6,99.0,0
0.0,290.15,1.7,92.1,0
0.0,303.45,1.6,64.3,0
0.0,303.65,3.4,57.1,0
0.0,268.84999999999997,1.8,49.3,0
0.0,301.15,1.4,45.0,0
0.5,271.75,3.4,89.2,0
0.0,305.15,2.0,63.8,0
0.0,267.15,0.2,92.8,0
0.0,276.34999999999997,2.1,35.7,0
0.0,295.75,1.4,82.7,0
0.0,300.95,1.5,84.7,0
0.0,277.34999999999997,4.3,67.5,0
0.0,276.84999999999997,2.1,61.1,0
0.0,300.65,0.8,51.9,0
0.0,269.04999999999995,0.9,56.9,0
0.0,288.45,1.3,46.7,0
0.0,304.04999999999995,2.2,57.5,0
0.0,287.04999999999995,1.6,73.6,0
0.0,271.04999999999995,0.3,95.9,0
0.0,284.65,1.2,34.0,0
0.0,297.45,5.3,90.9,0
0.0,300.15,0.6,86.6,0
0.0,280.84999999999997,2.1,17.2,0
0.0,283.65,1.4,60.3,0
0.0,280.54999999999995,0.9,99.8,0
0.0,272.84999999999997,0.2,92.9,0
0.0,275.04999999999995,0.8,69.1,0
0.0,277.45,1.3,54.7,0
0.0,283.65,6.1,94.4,0
0.5,293.84999999999997,1.7,98.4,0
0.0,282.04999999999995,1.2,51.8,0
0.0,302.75,2.6,50.1,0
0.2,281.45,3.0,78.0,0
0.0,283.15,0.6,81.0,0
0.0,282.54999999999995,3.1,53.0,0
0.0,292.34999999999997,0.4,99.9,0
0.0,282.84999999999997,2.1,99.0,0
0.0,283.34999999999997,2.5,50.0,0
0.0,285.84999999999997,0.4,91.9,0
0.0,290.75,0.7,83.3,0
0.0,296.25,2.9,54.2,0
0.0,303.34999999999997,2.3,56.5,0
0.0,269.04999999999995,2.5,43.9,0
0.0,282.15,0.5,91.6,0
0.0,293.45,1.9,79.2,0
0.0,298.15,5.1,98.8,0
0.0,290.15,0.7,91.6,0
0.0,292.15,0.3,97.3,0
0.0,278.04999999999995,0.8,75.3,0
0.0,299.54999999999995,1.9,65.8,0
0.0,298.15,0.8,95.8,0
0.0,273.65,0.3,99.9,0
0.0,301.04999999999995,1.0,76.8,0
0.0,298.95,1.9,70.5,0
0.0,291.25,2.2,96.9,0
0.0,281.25,6.2,50.2,0
0.0,274.34999999999997,1.0,96.9,0
0.0,297.15,0.9,89.9,0
0.0,289.34999999999997,6.6,79.5,0
0.0,280.04999999999995,2.0,48.7,0
0.0,283.34999999999997,3.2,54.1,0
0.0,297.04999999999995,0.7,95.8,0
0.0,276.65,3.1,64.1,0
0.0,297.15,1.4,71.3,0
0.0,288.34999999999997,1.4,56.1,0
0.0,285.15,0.7,92.7,0
0.0,295.75,2.2,48.7,0
0.0,291.95,0.8,89.9,0
0.0,284.54999999999995,3.6,32.0,0
0.0,299.04999999999995,0.9,33.1,0
0.0,293.25,0.7,57.8,0
0.0,279.45,1.8,59.8,0
0.0,291.65,1.6,91.6,0
0.0,292.84999999999997,4.4,98.2,0
0.0,275.84999999999997,3.7,23.1,0
0.0,306.04999999999995,3.7,54.8,0
0.0,270.75,3.2,46.3,0
0.0,302.45,3.7,67.7,0
0.0,270.75,0.4,82.1,0
0.0,277.54999999999995,0.8,64.2,0
0.0,274.04999999999995,1.2,88.4,0
2.0,293.04999999999995,5.0,97.0,0
0.0,275.84999999999997,0.5,93.7,0
0.5,292.04999999999995,1.0,92.0,0
0.0,268.34999999999997,0.3,93.4,0
0.0,303.15,2.7,36.4,0
0.0,276.65,9.3,62.0,0
0.0,273.45,0.5,87.4,0
0.0,284.04999999999995,1.8,84.7,0
0.0,281.15,4.7,93.9,0
0.0,283.25,1.2,88.2,0
0.0,291.25,0.2,70.9,0
0.0,267.75,0.3,61.0,0
0.0,254.04999999999998,0.1,80.1,0
0.0,288.04999999999995,2.1,97.5,0
0.0,278.34999999999997,6.0,74.5,0
0.0,287.65,4.7,48.4,0
0.0,278.54999999999995,3.3,52.6,0
0.0,272.95,0.6,25.2,0
0.0,296.54999999999995,1.3,53.2,0
0.0,279.65,3.5,75.1,0
10.0,285.54999999999995,0.2,91.3,0
0.0,296.15,0.8,55.1,0
0.0,294.25,1.9,88.9,0
0.0,295.04999999999995,3.4,42.7,0
0.0,278.95,2.6,77.2,0
0.5,286.75,1.3,98.6,0
0.0,304.04999999999995,4.1,68.7,0
0.0,290.04999999999995,2.4,65.8,0
0.0,300.95,4.8,96.0,0
0.0,281.54999999999995,0.9,99.9,0
0.0,300.95,1.3,89.2,0
0.0,283.15,3.3,77.7,0
0.0,303.15,2.1,37.7,0
0.0,281.15,0.8,60.5,0
0.0,282.34999999999997,4.2,48.5,0
1.0,267.75,2.2,92.6,0
0.0,276.75,2.7,60.7,0
0.0,282.04999999999995,2.8,77.7,0
0.0,281.25,1.6,56.3,0
0.0,280.95,3.1,54.7,0
0.0,272.54999999999995,2.4,74.8,0
0.0,285.25,0.1,90.7,0
1.5,286.45,1.0,94.0,0
0.0,286.95,2.0,29.9,0
0.0,276.25,1.1,69.4,0
0.0,287.75,7.2,55.6,0
0.0,285.95,7.3,75.6,0
0.0,290.95,8.3,88.7,0
0.0,274.45,0.3,59.5,0
0.0,284.04999999999995,7.1,99.9,0
0.0,293.15,1.9,99.5,0
0.0,273.45,1.6,85.4,0
0.0,282.15,3.0,63.4,0
0.0,278.54999999999995,1.3,38.6,0
0.0,279.45,1.6,67.8,0
0.0,296.54999999999995,1.1,56.1,0
0.0,276.95,3.5,43.6,0
0.5,292.84999999999997,5.6,95.9,0
0.0,298.65,0.9,85.3,0
0.0,277.04999999999995,0.7,46.1,0
0.0,276.25,1.2,58.2,0
0.0,285.75,0.1,89.9,0
0.0,298.25,1.5,93.9,0
0.0,296.75,0.5,99.9,0
0.0,273.65,0.1,90.3,0
0.0,288.65,2.8,61.3,0
0.0,279.25,7.0,51.8,0
0.0,292.04999999999995,4.7,73.8,0
0.0,289.04999999999995,0.7,93.3,0
0.0,275.95,0.4,80.1,0
0.0,300.65,1.9,83.0,0
0.0,274.84999999999997,0.9,94.8,0
0.0,265.04999999999995,4.2,92.9,0
0.0,301.84999999999997,2.2,76.1,0
0.0,295.65,2.3,53.4,0
0.0,270.45,0.6,74.5,0
0.0,289.15,4.8,77.4,0
0.0,274.65,2.5,94.4,0
0.5,271.04999999999995,2.7,96.7,0
0.0,281.75,3.1,42.2,0
0.0,273.75,0.1,98.9,0
0.0,277.04999999999995,1.5,60.8,0
0.0,273.65,0.8,68.4,0
0.0,293.84999999999997,2.7,89.3,0
0.0,299.34999999999997,0.4,85.0,0
0.0,293.95,0.7,67.2,0
0.0,270.45,6.9,23.2,0
0.0,266.75,5.0,82.7,0
0.0,297.75,4.3,85.3,0
0.0,298.45,0.5,97.3,0
0.0,281.95,1.1,99.9,0
0.0,289.45,1.8,91.5,0
0.0,276.34999999999997,3.5,98.0,0
0.0,289.34999999999997,0.7,75.6,0
0.0,286.54999999999995,2.1,99.9,0
0.0,285.75,2.8,24.2,0
0.0,268.54999999999995,1.0,94.0,0
0.0,272.65,4.2,69.1,0
0.0,289.84999999999997,0.5,92.7,0
0.0,271.45,0.1,88.6,0
0.0,295.15,0.7,84.8,0
0.0,298.75,1.8,80.0,0
0.0,288.04999999999995,0.2,94.9,0
0.0,299.65,2.4,99.9,0
0.0,295.45,1.8,50.9,0
0.0,296.84999999999997,1.2,90.0,0
0.0,294.45,0.7,70.0,0
0.0,284.34999999999997,1.3,49.5,0
0.0,294.54999999999995,1.5,33.6,0
0.0,281.25,1.6,94.1,0
0.0,297.25,2.1,48.0,0
0.0,296.75,0.6,80.0,0
0.0,289.95,0.4,98.4,0
0.0,293.54999999999995,1.2,91.6,0
1.0,289.15,2.9,99.0,0
0.0,300.25,2.4,79.5,0
0.0,269.95,6.5,91.9,0
0.0,290.54999999999995,2.4,90.2,0
0.0,292.54999999999995,4.0,97.4,0
0.0,282.84999999999997,1.6,81.8,0
0.0,276.15,0.8,71.0,0
0.0,284.65,3.5,92.6,0
0.0,297.25,4.2,99.7,0
0.0,293.45,0.2,88.8,0
0.0,292.84999999999997,2.1,91.8,0
0.0,293.45,3.1,95.9,0
0.0,297.84999999999997,1.3,62.8,0
0.5,277.95,4.2,86.4,0
0.0,296.65,4.4,73.7,0
0.0,293.04999999999995,1.9,64.4,0
0.0,293.75,0.9,99.1,0
0.0,281.95,2.4,34.2,0
0.0,284.45,0.1,99.9,0
0.0,265.54999999999995,1.1,55.0,0
0.0,269.15,0.1,84.6,0
35.0,295.15,1.1,97.7,0
0.0,289.15,0.6,66.1,0
0.0,271.04999999999995,1.6,67.6,0
0.0,288.25,0.7,72.6,0
0.0,288.84999999999997,1.1,82.1,0
0.0,294.45,4.9,57.9,0
0.0,293.54999999999995,0.8,93.5,0
0.0,303.54999999999995,1.8,63.9,0
0.0,270.65,3.2,35.0,0
0.0,293.75,1.1,92.6,0
11.0,293.15,3.0,96.0,0
0.0,296.45,5.2,97.5,0
0.0,290.15,3.7,50.4,0
0.0,296.95,5.5,99.9,0
0.0,276.84999999999997,3.9,79.3,0
0.0,303.15,0.8,74.2,0
0.0,285.04999999999995,1.8,40.1,0
2.5,280.04999999999995,3.2,90.2,0
0.0,296.75,0.8,99.9,0
0.0,280.84999999999997,3.7,43.3,0
0.0,280.34999999999997,2.2,88.2,0
0.0,302.45,1.8,61.2,0
0.0,291.84999999999997,2.1,24.3,0
0.0,291.75,4.1,69.8,0
0.0,272.15,0.1,60.9,0
0.0,290.65,0.3,88.1,0
0.0,274.75,0.9,88.9,0
3.0,279.45,1.7,95.2,0
0.0,295.75,0.7,63.5,0
0.0,288.95,0.5,99.9,0
0.0,278.25,2.5,36.5,0
0.0,285.84999999999997,1.6,41.7,0
0.0,279.75,0.5,73.1,0
0.0,276.95,4.3,52.7,0
0.5,283.45,3.9,99.9,0
0.0,277.15,3.4,51.7,0
0.0,284.95,3.4,68.7,0
0.0,278.75,0.3,80.5,0
0.0,267.45,2.3,69.5,0
0.0,298.04999999999995,1.3,49.1,0
0.0,300.54999999999995,1.9,80.5,0
0.0,295.75,1.8,98.2,0
0.0,277.75,0.2,97.3,0
0.0,291.95,0.6,90.5,0
0.0,295.45,0.5,86.5,0
0.0,281.04999999999995,1.9,91.4,0
0.0,301.25,2.2,36.0,0
0.0,299.54999999999995,0.6,53.9,0
0.0,258.65,0.8,65.5,0
0.0,300.54999999999995,2.0,22.3,0
0.0,297.75,1.5,76.8,0
0.0,286.54999999999995,0.4,92.9,0
0.0,294.15,18.7,88.8,0
0.0,299.15,2.6,51.1,0
0.0,304.25,2.1,50.7,0
0.0,286.54999999999995,1.3,43.4,0
0.0,275.54999999999995,2.4,67.9,0
0.0,290.34999999999997,5.6,67.9,0
1.0,292.34999999999997,0.2,98.2,0
0.0,293.84999999999997,0.5,92.1,0
0.0,301.84999999999997,1.2,58.6,0
0.0,269.25,3.0,27.3,0
0.0,294.34999999999997,3.4,55.0,0
0.0,293.84999999999997,1.2,99.9,0
0.0,291.75,0.2,96.5,0
0.0,286.34999999999997,3.4,61.1,0
8.0,292.34999999999997,1.7,98.9,0
0.0,283.95,3.0,99.0,0
0.0,267.84999999999997,0.5,84.1,0
0.0,290.25,0.5,76.8,0
0.0,276.65,0.6,86.6,0
2.5,289.84999999999997,0.2,98.9,0
0.0,276.15,3.1,94.2,0
0.0,285.84999999999997,0.1,74.1,0
0.0,298.75,0.8,89.9,0
0.0,292.95,5.3,22.8,0
0.0,285.34999999999997,0.4,53.0,0
0.0,266.45,0.1,66.2,0
0.0,280.15,0.6,80.1,0
0.0,298.04999999999995,0.2,95.0,0
0.0,279.95,0.7,42.7,0
0.0,294.04999999999995,0.9,73.0,0
0.0,293.25,3.4,99.9,0
0.0,290.15,3.3,95.4,0
0.0,285.54999999999995,0.5,93.3,0
0.0,274.45,3.1,45.0,0
0.0,277.65,2.8,78.8,0
4.8,289.54999999999995,1.8,96.0,0
0.0,271.34999999999997,0.1,82.3,0
0.0,300.34999999999997,2.3,68.6,0
0.5,294.04999999999995,7.4,88.9,0
0.0,287.25,1.2,62.7,0
7.5,290.04999999999995,1.6,97.7,0
0.0,280.25,0.6,45.9,0
0.0,294.65,1.0,89.1,0
0.0,292.25,0.3,98.1,0
0.5,285.75,0.7,98.6,0
0.0,296.75,1.9,77.2,0
0.0,287.84999999999997,4.6,53.2,0
0.0,294.34999999999997,0.5,89.4,0
5.0,294.34999999999997,1.6,99.1,0
12.0,293.15,4.7,98.0,0
0.0,293.25,0.4,90.9,0
3.5,278.25,0.1,98.3,0
0.0,283.75,2.8,79.1,0
0.0,294.75,1.0,78.5,0
0.0,299.84999999999997,0.9,99.8,0
0.0,282.04999999999995,0.9,66.4,0
0.0,289.45,1.5,53.6,0
0.0,286.04999999999995,0.9,33.2,0
0.0,293.75,0.5,43.8,0
0.0,294.54999999999995,1.3,54.5,0
0.0,267.45,3.1,64.1,0
0.0,277.04999999999995,0.4,51.9,0
0.0,266.04999999999995,1.4,43.0,0
0.0,274.75,0.2,71.5,0
0.0,293.34999999999997,4.6,94.0,0
0.0,297.25,1.3,65.5,0
0.0,288.84999999999997,1.6,34.1,0
0.0,290.04999999999995,5.0,55.5,0
0.0,292.15,0.4,89.3,0
0.0,296.84999999999997,1.1,99.9,0
0.0,266.54999999999995,0.2,86.9,0
0.0,270.15,0.3,97.8,0
0.0,292.04999999999995,0.5,92.6,0
0.0,270.65,0.2,71.5,0
0.0,272.65,1.9,21.1,0
0.0,293.15,3.3,60.9,0
0.0,291.34999999999997,2.8,81.2,0
0.0,296.65,1.5,48.9,0
0.0,265.84999999999997,4.7,32.5,0
8.5,292.54999999999995,4.4,84.5,0
11.0,291.95,2.2,99.9,0
0.0,285.65,4.4,98.0,0
0.0,261.95,0.4,92.4,0
0.0,279.15,0.4,95.0,0
0.0,283.34999999999997,1.3,82.9,0
0.0,283.04999999999995,1.0,97.5,0
0.0,292.04999999999995,1.1,60.4,0
0.0,279.95,0.8,42.7,0
0.0,287.65,1.9,50.2,0
0.0,292.15,3.6,49.3,0
0.0,275.65,3.0,79.3,0
0.0,284.75,0.1,96.3,0
0.0,294.84999999999997,0.7,84.3,0
0.0,280.54999999999995,2.4,52.1,0
0.0,290.45,0.4,99.1,0
0.0,293.04999999999995,2.0,79.0,0
0.5,287.45,2.6,99.9,0
0.0,287.15,0.7,61.2,0
0.0,278.75,1.6,53.1,0
0.0,279.45,4.1,66.8,0
0.0,289.54999999999995,2.3,92.8,0
0.0,295.95,2.1,61.3,0
0.0,266.54999999999995,0.5,93.6,0
0.0,289.04999999999995,0.5,48.2,0
0.0,287.84999999999997,3.5,65.8,0
0.0,274.54999999999995,1.5,58.9,0
0.0,299.75,3.8,46.1,0
0.0,301.75,1.2,38.9,0
0.0,287.65,1.1,53.4,0
0.0,299.95,1.4,85.1,0
0.0,281.84999999999997,4.0,60.1,0
0.0,303.84999999999997,1.5,45.5,0
0.0,297.25,0.4,99.5,0
0.0,284.95,2.2,53.5,0
0.0,278.75,1.4,31.5,0
0.0,285.45,1.0,87.1,0
0.0,273.54999999999995,5.1,71.3,0
0.0,266.25,3.4,54.4,0
0.0,298.65,0.3,99.9,0
0.0,296.54999999999995,0.3,99.9,0
0.0,278.54999999999995,0.3,87.0,0
0.0,276.84999999999997,2.7,99.9,0
0.0,281.04999999999995,1.1,98.7,0
0.0,271.15,0.4,96.3,0
0.0,296.15,2.6,47.8,0
0.0,270.95,0.5,59.6,0
0.0,279.25,0.2,96.4,0
0.0,275.54999999999995,2.4,72.9,0
0.0,268.65,0.7,60.8,0
0.0,275.65,6.1,54.5,0
0.0,278.34999999999997,0.5,75.3,0
4.0,287.04999999999995,4.9,93.5,0
0.0,269.34999999999997,4.7,87.0,0
0.0,291.54999999999995,1.0,98.9,0
0.5,282.75,2.4,93.2,0
0.0,282.04999999999995,0.3,98.1,0
0.0,291.54999999999995,0.7,88.4,0
0.0,266.84999999999997,0.1,85.5,0
0.0,273.54999999999995,3.0,26.6,0
0.0,277.75,0.1,97.0,0
1.5,289.65,0.5,98.0,0
0.0,271.84999999999997,1.1,51.5,0
0.0,284.45,2.0,98.0,0
0.0,295.34999999999997,0.8,94.0,0
0.0,271.54999999999995,0.5,88.8,0
0.0,289.25,0.5,89.2,0
0.0,291.25,0.5,93.7,0
0.0,299.75,2.5,46.0,0
0.0,287.54999999999995,1.2,75.9,0
0.0,273.65,0.5,85.1,0
0.0,276.54999999999995,1.0,99.9,0
0.0,296.25,7.6,95.8,0
0.0,300.45,3.8,42.9,0
0.0,290.04999999999995,0.6,76.8,0
0.0,268.15,2.7,41.3,0
0.0,288.54999999999995,1.5,78.1,0
31.5,293.25,1.3,93.6,0
0.0,284.75,4.3,79.3,0
0.0,271.95,1.8,66.5,0
0.0,293.04999999999995,1.2,94.0,0
0.0,300.95,5.7,66.8,0
0.0,277.04999999999995,4.9,69.2,0
0.0,297.45,3.3,84.3,0
0.0,278.84999999999997,5.6,70.0,0
0.0,278.45,1.0,75.2,0
0.0,288.34999999999997,2.4,92.0,0
0.0,276.54999999999995,2.4,65.0,0
1.0,287.75,0.6,93.2,0
0.0,292.25,2.4,73.1,0
0.0,296.25,1.3,48.6,0
0.0,286.15,1.5,65.9,0
0.0,298.45,0.1,89.1,0
0.0,298.45,5.4,25.6,0
0.0,262.54999999999995,1.2,81.8,0
0.0,297.84999999999997,2.2,32.7,0
0.0,287.04999999999995,3.2,88.1,0
0.0,289.84999999999997,3.6,19.5,0
0.0,283.34999999999997,0.4,95.9,0
0.0,299.84999999999997,1.6,56.6,0
0.0,289.15,1.9,79.6,0
0.0,280.25,1.0,62.3,0
0.0,295.54999999999995,2.7,83.0,0
1.0,274.84999999999997,1.9,99.9,0
0.0,283.04999999999995,0.4,31.6,0
0.0,276.54999999999995,0.3,72.0,0
0.0,274.15,1.4,56.1,0
0.0,278.84999999999997,3.3,85.7,0
0.0,275.45,0.3,96.9,0
0.0,279.84999999999997,1.7,95.2,0
0.0,272.45,1.8,92.9,0
0.0,282.34999999999997,3.3,42.8,0
0.0,282.75,1.9,69.7,0
0.0,291.54999999999995,5.7,94.6,0
0.0,296.54999999999995,1.0,70.9,0
0.0,270.54999999999995,0.3,76.3,0
0.0,297.54999999999995,1.9,74.0,0
0.0,282.75,2.0,72.7,0
0.0,297.45,3.2,77.3,0
1.0,288.25,6.2,83.8,0
0.0,272.34999999999997,4.2,63.9,0
0.0,292.84999999999997,2.9,98.6,0
0.0,285.15,0.8,71.0,0
0.0,293.75,0.2,99.9,0
0.0,288.45,0.9,99.9,0
0.0,300.65,4.8,86.9,0
0.0,282.95,0.6,56.2,0
0.0,270.65,4.1,50.6,0
0.0,287.15,1.4,57.5,0
0.0,282.15,0.2,99.9,0
0.0,270.54999999999995,1.6,30.7,0
0.0,274.45,8.8,67.8,0
0.0,297.04999999999995,1.7,85.0,0
0.0,292.54999999999995,3.7,26.3,0
0.0,281.95,0.1,49.8,0
0.0,295.04999999999995,3.5,95.3,0
0.0,283.25,2.5,60.2,0
0.0,295.45,1.5,64.4,0
0.0,281.04999999999995,0.5,93.2,0
0.0,294.95,1.7,89.1,0
0.0,264.34999999999997,0.7,61.4,0
0.0,275.45,8.0,55.4,0
0.0,295.25,0.1,86.9,0
0.0,291.84999999999997,0.1,97.7,0
0.0,293.04999999999995,2.0,34.8,0
0.0,297.84999999999997,0.9,67.1,0
0.0,262.25,3.6,20.1,0
0.0,269.54999999999995,2.6,31.1,0
0.0,289.84999999999997,1.2,66.8,0
0.0,294.65,1.1,96.7,0
0.0,268.15,0.4,62.7,0
0.0,272.34999999999997,1.3,73.0,0
0.0,297.84999999999997,1.0,97.0,0
0.7,291.95,2.2,93.0,0
0.0,275.15,0.1,83.7,0
0.0,289.95,1.1,97.6,0
0.0,276.54999999999995,2.6,68.8,0
0.0,296.04999999999995,2.3,99.9,0
0.0,295.25,0.6,92.3,0
0.2,298.65,0.2,99.4,0
0.0,295.34999999999997,0.2,91.9,0
0.0,289.65,2.3,38.4,0
0.0,275.84999999999997,4.6,46.3,0
0.0,294.95,0.4,84.6,0
0.0,296.15,0.5,76.8,0
0.0,290.45,1.8,54.6,0
0.0,299.54999999999995,0.7,71.7,0
0.5,281.15,0.8,99.7,0
0.0,268.15,3.2,43.0,0
0.0,281.95,1.4,0.0,0
0.0,279.75,2.7,68.4,0
0.0,288.25,3.9,60.1,0
0.0,279.54999999999995,3.2,72.7,0
0.0,287.54999999999995,1.7,81.9,0
0.0,292.04999999999995,2.1,49.2,0
0.0,279.65,6.5,87.8,0
0.0,276.95,1.8,21.8,0
0.0,290.25,2.4,71.4,0
0.0,282.75,0.9,99.3,0
0.0,276.54999999999995,1.8,69.7,0
1.0,291.65,1.7,96.4,0
0.0,288.84999999999997,1.3,68.2,0
0.0,297.45,3.6,65.7,0
